frame,id,area,com,icom,consmerged
394,3,227,"(1121, 426)","(1121, 426)",0
394,4,223,"(1200, 647)","(1200, 647)",0
395,0,335,"(991, 269)","(991, 269)",0
395,1,319,"(1083, 319)","(1083, 319)",0
395,5,281,"(1194, 768)","(1194, 768)",0
395,2,263,"(912, 568)","(912, 568)",0
395,3,226,"(1120, 422)","(1120, 422)",0
395,4,221,"(1195, 649)","(1195, 649)",0
396,0,335,"(988, 270)","(988, 270)",0
396,1,323,"(1087, 321)","(1087, 321)",0
396,5,283,"(1189, 769)","(1189, 769)",0
396,2,264,"(909, 569)","(909, 569)",0
396,3,229,"(1118, 418)","(1118, 418)",0
396,4,223,"(1190, 649)","(1190, 649)",0
397,0,332,"(985, 271)","(985, 271)",0
397,1,323,"(1091, 323)","(1091, 323)",0
397,5,284,"(1184, 769)","(1184, 769)",0
397,2,262,"(905, 571)","(905, 571)",0
397,3,225,"(1116, 413)","(1116, 413)",0
397,4,223,"(1186, 650)","(1186, 650)",0
398,0,326,"(981, 272)","(981, 272)",0
398,1,321,"(1094, 326)","(1094, 326)",0
398,5,281,"(1180, 769)","(1180, 769)",0
398,2,265,"(901, 572)","(901, 572)",0
398,3,229,"(1114, 409)","(1114, 409)",0
398,4,222,"(1181, 651)","(1181, 651)",0
399,0,332,"(978, 274)","(978, 274)",0
399,1,323,"(1098, 329)","(1098, 329)",0
399,5,285,"(1175, 768)","(1175, 768)",0
399,2,266,"(898, 572)","(898, 572)",0
399,3,229,"(1111, 405)","(1111, 405)",0
399,4,223,"(1175, 652)","(1175, 652)",0
400,0,330,"(975, 276)","(975, 276)",0
400,1,321,"(1102, 333)","(1102, 333)",0
400,5,284,"(1170, 768)","(1170, 768)",0
400,2,264,"(894, 573)","(894, 573)",0
400,3,230,"(1109, 401)","(1109, 401)",0
400,4,223,"(1171, 652)","(1171, 652)",0
401,0,331,"(972, 277)","(972, 277)",0
401,1,318,"(1106, 337)","(1106, 337)",0
401,5,284,"(1165, 767)","(1165, 767)",0
401,2,266,"(890, 573)","(890, 573)",0
401,3,229,"(1106, 397)","(1106, 397)",0
401,4,222,"(1166, 652)","(1166, 652)",0
402,0,334,"(969, 279)","(969, 279)",0
402,1,321,"(1108, 340)","(1108, 340)",0
402,5,282,"(1160, 765)","(1160, 765)",0
402,2,263,"(886, 574)","(886, 574)",0
402,3,227,"(1104, 393)","(1104, 393)",0
402,4,225,"(1162, 652)","(1162, 652)",0
403,0,333,"(966, 281)","(966, 281)",0
403,1,317,"(1110, 344)","(1110, 344)",0
403,5,283,"(1155, 763)","(1155, 763)",0
403,2,267,"(882, 574)","(882, 574)",0
403,3,227,"(1101, 390)","(1101, 390)",0
403,4,223,"(1157, 652)","(1157, 652)",0
404,0,332,"(963, 283)","(963, 283)",0
404,1,321,"(1112, 347)","(1112, 347)",0
404,5,279,"(1150, 761)","(1150, 761)",0
404,2,265,"(878, 574)","(878, 574)",0
404,3,227,"(1099, 387)","(1099, 387)",0
404,4,225,"(1153, 651)","(1153, 651)",0
405,0,334,"(961, 285)","(961, 285)",0
405,1,320,"(1114, 351)","(1114, 351)",0
405,5,285,"(1146, 759)","(1146, 759)",0
405,2,266,"(874, 574)","(874, 574)",0
405,3,225,"(1096, 383)","(1096, 383)",0
405,4,224,"(1149, 650)","(1149, 650)",0
406,0,333,"(958, 287)","(958, 287)",0
406,1,321,"(1115, 354)","(1115, 354)",0
406,5,285,"(1141, 756)","(1141, 756)",0
406,2,266,"(870, 574)","(870, 574)",0
406,3,231,"(1093, 380)","(1093, 380)",0
406,4,220,"(1144, 649)","(1144, 649)",0
407,0,334,"(955, 289)","(955, 289)",0
407,1,323,"(1115, 358)","(1115, 358)",0
407,5,288,"(1136, 753)","(1136, 753)",0
407,2,264,"(866, 574)","(866, 574)",0
407,3,231,"(1090, 377)","(1090, 377)",0
407,4,222,"(1140, 648)","(1140, 648)",0
408,0,331,"(952, 292)","(952, 292)",0
408,1,319,"(1116, 361)","(1116, 361)",0
408,5,284,"(1131, 749)","(1131, 749)",0
408,2,264,"(862, 574)","(862, 574)",0
408,3,229,"(1087, 374)","(1087, 374)",0
408,4,222,"(1136, 646)","(1136, 646)",0
409,0,334,"(950, 294)","(950, 294)",0
409,1,323,"(1116, 365)","(1116, 365)",0
409,5,284,"(1126, 745)","(1126, 745)",0
409,2,262,"(858, 574)","(858, 574)",0
409,3,227,"(1084, 371)","(1084, 371)",0
409,4,223,"(1131, 645)","(1131, 645)",0
410,0,332,"(947, 297)","(947, 297)",0
410,1,318,"(1116, 369)","(1116, 369)",0
410,5,287,"(1119, 740)","(1119, 740)",0
410,2,262,"(854, 574)","(854, 574)",0
410,3,227,"(1081, 369)","(1081, 369)",0
410,4,222,"(1127, 643)","(1127, 643)",0
411,0,335,"(944, 299)","(944, 299)",0
411,1,324,"(1115, 372)","(1115, 372)",0
411,5,282,"(1114, 734)","(1114, 734)",0
411,2,262,"(851, 574)","(851, 574)",0
411,3,228,"(1077, 366)","(1077, 366)",0
411,4,224,"(1123, 642)","(1123, 642)",0
412,0,331,"(942, 302)","(942, 302)",0
412,1,319,"(1114, 376)","(1114, 376)",0
412,5,283,"(1109, 729)","(1109, 729)",0
412,2,263,"(847, 574)","(847, 574)",0
412,3,228,"(1074, 364)","(1074, 364)",0
412,4,222,"(1119, 640)","(1119, 640)",0
413,0,330,"(939, 305)","(939, 305)",0
413,1,323,"(1113, 380)","(1113, 380)",0
413,5,289,"(1104, 723)","(1104, 723)",0
413,2,264,"(843, 574)","(843, 574)",0
413,3,229,"(1071, 361)","(1071, 361)",0
413,4,221,"(1114, 638)","(1114, 638)",0
414,0,332,"(937, 308)","(937, 308)",0
414,1,320,"(1112, 384)","(1112, 384)",0
414,5,289,"(1101, 717)","(1101, 717)",0
414,2,267,"(839, 575)","(839, 575)",0
414,3,226,"(1067, 359)","(1067, 359)",0
414,4,224,"(1110, 637)","(1110, 637)",0
415,0,330,"(935, 311)","(935, 311)",0
415,1,321,"(1110, 388)","(1110, 388)",0
415,5,283,"(1097, 711)","(1097, 711)",0
415,2,263,"(835, 575)","(835, 575)",0
415,3,229,"(1064, 357)","(1064, 357)",0
415,4,224,"(1106, 635)","(1106, 635)",0
416,0,333,"(932, 314)","(932, 314)",0
416,1,320,"(1108, 391)","(1108, 391)",0
416,5,286,"(1094, 705)","(1094, 705)",0
416,2,262,"(832, 576)","(832, 576)",0
416,3,229,"(1060, 355)","(1060, 355)",0
416,4,223,"(1102, 634)","(1102, 634)",0
417,0,332,"(930, 317)","(930, 317)",0
417,1,323,"(1106, 395)","(1106, 395)",0
417,5,285,"(1092, 699)","(1092, 699)",0
417,2,267,"(828, 577)","(828, 577)",0
417,3,231,"(1057, 353)","(1057, 353)",0
417,4,223,"(1097, 632)","(1097, 632)",0
418,0,332,"(928, 321)","(928, 321)",0
418,1,317,"(1104, 399)","(1104, 399)",0
418,5,285,"(1090, 693)","(1090, 693)",0
418,2,264,"(824, 578)","(824, 578)",0
418,3,225,"(1053, 352)","(1053, 352)",0
418,4,221,"(1093, 631)","(1093, 631)",0
419,0,332,"(926, 324)","(926, 324)",0
419,1,321,"(1101, 403)","(1101, 403)",0
419,5,283,"(1089, 687)","(1089, 687)",0
419,2,263,"(821, 579)","(821, 579)",0
419,3,225,"(1049, 350)","(1049, 350)",0
419,4,219,"(1089, 630)","(1089, 630)",0
420,0,327,"(924, 328)","(924, 328)",0
420,1,320,"(1098, 407)","(1098, 407)",0
420,5,282,"(1088, 680)","(1088, 680)",0
420,2,263,"(817, 581)","(817, 581)",0
420,3,231,"(1045, 349)","(1045, 349)",0
420,4,222,"(1085, 629)","(1085, 629)",0
421,0,334,"(923, 331)","(923, 331)",0
421,1,321,"(1095, 411)","(1095, 411)",0
421,5,282,"(1088, 674)","(1088, 674)",0
421,2,263,"(814, 582)","(814, 582)",0
421,3,228,"(1042, 347)","(1042, 347)",0
421,4,223,"(1080, 628)","(1080, 628)",0
422,0,333,"(921, 335)","(921, 335)",0
422,1,320,"(1092, 415)","(1092, 415)",0
422,5,282,"(1088, 667)","(1088, 667)",0
422,2,263,"(810, 584)","(810, 584)",0
422,3,228,"(1038, 346)","(1038, 346)",0
422,4,223,"(1076, 627)","(1076, 627)",0
423,0,333,"(920, 338)","(920, 338)",0
423,1,323,"(1089, 419)","(1089, 419)",0
423,5,284,"(1088, 661)","(1088, 661)",0
423,2,264,"(807, 587)","(807, 587)",0
423,3,227,"(1034, 345)","(1034, 345)",0
423,4,223,"(1072, 627)","(1072, 627)",0
424,0,335,"(919, 342)","(919, 342)",0
424,1,320,"(1085, 423)","(1085, 423)",0
424,5,283,"(1089, 654)","(1089, 654)",0
424,2,265,"(803, 590)","(803, 590)",0
424,3,227,"(1030, 344)","(1030, 344)",0
424,4,223,"(1068, 627)","(1068, 627)",0
425,0,333,"(918, 346)","(918, 346)",0
425,1,320,"(1082, 427)","(1082, 427)",0
425,5,281,"(1090, 648)","(1090, 648)",0
425,2,265,"(800, 593)","(800, 593)",0
425,3,228,"(1026, 343)","(1026, 343)",0
425,4,221,"(1063, 627)","(1063, 627)",0
426,0,332,"(917, 349)","(917, 349)",0
426,1,323,"(1078, 431)","(1078, 431)",0
426,5,281,"(1091, 641)","(1091, 641)",0
426,2,261,"(797, 596)","(797, 596)",0
426,3,226,"(1022, 342)","(1022, 342)",0
426,4,220,"(1059, 627)","(1059, 627)",0
427,0,335,"(916, 353)","(916, 353)",0
427,1,321,"(1074, 435)","(1074, 435)",0
427,5,283,"(1093, 634)","(1093, 634)",0
427,2,265,"(795, 599)","(795, 599)",0
427,3,226,"(1018, 341)","(1018, 341)",0
427,4,223,"(1055, 628)","(1055, 628)",0
428,0,335,"(916, 357)","(916, 357)",0
428,1,320,"(1070, 439)","(1070, 439)",0
428,5,281,"(1094, 627)","(1094, 627)",0
428,2,263,"(793, 602)","(793, 602)",0
428,3,225,"(1014, 341)","(1014, 341)",0
428,4,221,"(1050, 629)","(1050, 629)",0
429,0,333,"(915, 361)","(915, 361)",0
429,1,319,"(1066, 443)","(1066, 443)",0
429,5,281,"(1096, 621)","(1096, 621)",0
429,2,267,"(791, 606)","(791, 606)",0
429,3,231,"(1010, 340)","(1010, 340)",0
429,4,226,"(1046, 631)","(1046, 631)",0
430,0,332,"(915, 364)","(915, 364)",0
430,1,319,"(1062, 447)","(1062, 447)",0
430,5,286,"(1099, 614)","(1099, 614)",0
430,2,266,"(790, 610)","(790, 610)",0
430,4,229,"(1042, 633)","(1042, 633)",0
430,3,228,"(1005, 340)","(1005, 340)",0
431,0,333,"(915, 368)","(915, 368)",0
431,1,319,"(1057, 451)","(1057, 451)",0
431,5,281,"(1101, 607)","(1101, 607)",0
431,2,264,"(788, 613)","(788, 613)",0
431,3,227,"(1001, 340)","(1001, 340)",0
431,4,225,"(1038, 635)","(1038, 635)",0
432,0,336,"(915, 372)","(915, 372)",0
432,1,320,"(1053, 455)","(1053, 455)",0
432,5,282,"(1104, 600)","(1104, 600)",0
432,2,264,"(787, 617)","(787, 617)",0
432,3,226,"(997, 340)","(997, 340)",0
432,4,221,"(1034, 637)","(1034, 637)",0
433,0,332,"(915, 376)","(915, 376)",0
433,1,317,"(1049, 459)","(1049, 459)",0
433,5,286,"(1106, 593)","(1106, 593)",0
433,2,264,"(787, 621)","(787, 621)",0
433,4,229,"(1030, 640)","(1030, 640)",0
433,3,226,"(993, 340)","(993, 340)",0
434,0,333,"(915, 379)","(915, 379)",0
434,1,321,"(1044, 463)","(1044, 463)",0
434,5,280,"(1109, 586)","(1109, 586)",0
434,2,266,"(787, 625)","(787, 625)",0
434,3,226,"(989, 340)","(989, 340)",0
434,4,223,"(1026, 643)","(1026, 643)",0
435,0,332,"(915, 383)","(915, 383)",0
435,1,319,"(1040, 467)","(1040, 467)",0
435,5,282,"(1112, 579)","(1112, 579)",0
435,2,261,"(787, 628)","(787, 628)",0
435,3,227,"(984, 340)","(984, 340)",0
435,4,224,"(1022, 645)","(1022, 645)",0
436,0,334,"(916, 387)","(916, 387)",0
436,1,319,"(1035, 471)","(1035, 471)",0
436,5,279,"(1115, 572)","(1115, 572)",0
436,2,264,"(787, 632)","(787, 632)",0
436,3,228,"(980, 340)","(980, 340)",0
436,4,221,"(1018, 648)","(1018, 648)",0
437,0,328,"(917, 391)","(917, 391)",0
437,1,320,"(1031, 476)","(1031, 476)",0
437,5,283,"(1118, 565)","(1118, 565)",0
437,2,268,"(787, 636)","(787, 636)",0
437,3,231,"(976, 341)","(976, 341)",0
437,4,222,"(1015, 650)","(1015, 650)",0
438,0,332,"(917, 394)","(917, 394)",0
438,1,321,"(1026, 479)","(1026, 479)",0
438,5,279,"(1122, 558)","(1122, 558)",0
438,2,267,"(788, 640)","(788, 640)",0
438,3,231,"(972, 341)","(972, 341)",0
438,4,224,"(1011, 653)","(1011, 653)",0
439,0,334,"(918, 398)","(918, 398)",0
439,1,318,"(1021, 483)","(1021, 483)",0
439,5,285,"(1125, 551)","(1125, 551)",0
439,2,265,"(789, 644)","(789, 644)",0
439,3,226,"(967, 342)","(967, 342)",0
439,4,223,"(1007, 655)","(1007, 655)",0
440,0,326,"(919, 402)","(919, 402)",0
440,1,322,"(1017, 487)","(1017, 487)",0
440,5,281,"(1128, 544)","(1128, 544)",0
440,2,262,"(790, 648)","(790, 648)",0
440,3,231,"(963, 343)","(963, 343)",0
440,4,222,"(1003, 657)","(1003, 657)",0
441,0,333,"(921, 405)","(921, 405)",0
441,1,319,"(1012, 491)","(1012, 491)",0
441,5,284,"(1131, 538)","(1131, 538)",0
441,2,264,"(791, 651)","(791, 651)",0
441,3,225,"(959, 344)","(959, 344)",0
441,4,223,"(999, 658)","(999, 658)",0
442,0,334,"(922, 409)","(922, 409)",0
442,1,320,"(1008, 495)","(1008, 495)",0
442,5,284,"(1134, 531)","(1134, 531)",0
442,2,266,"(793, 655)","(793, 655)",0
442,3,226,"(955, 345)","(955, 345)",0
442,4,222,"(995, 659)","(995, 659)",0
443,0,334,"(924, 412)","(924, 412)",0
443,1,318,"(1004, 499)","(1004, 499)",0
443,5,285,"(1137, 524)","(1137, 524)",0
443,2,266,"(794, 659)","(794, 659)",0
443,4,227,"(991, 659)","(991, 659)",0
443,3,227,"(950, 346)","(950, 346)",0
444,0,333,"(925, 416)","(925, 416)",0
444,1,319,"(999, 503)","(999, 503)",0
444,5,286,"(1140, 517)","(1140, 517)",0
444,2,260,"(796, 662)","(796, 662)",0
444,3,228,"(946, 347)","(946, 347)",0
444,4,223,"(987, 659)","(987, 659)",0
445,0,332,"(927, 419)","(927, 419)",0
445,1,319,"(995, 507)","(995, 507)",0
445,5,285,"(1143, 510)","(1143, 510)",0
445,2,264,"(798, 666)","(798, 666)",0
445,3,227,"(942, 349)","(942, 349)",0
445,4,223,"(982, 658)","(982, 658)",0
446,0,333,"(929, 422)","(929, 422)",0
446,1,320,"(991, 511)","(991, 511)",0
446,5,283,"(1145, 503)","(1145, 503)",0
446,2,264,"(801, 669)","(801, 669)",0
446,3,227,"(938, 350)","(938, 350)",0
446,4,222,"(978, 657)","(978, 657)",0
447,0,332,"(931, 426)","(931, 426)",0
447,1,318,"(987, 515)","(987, 515)",0
447,5,284,"(1148, 496)","(1148, 496)",0
447,2,270,"(803, 673)","(803, 673)",0
447,3,226,"(933, 352)","(933, 352)",0
447,4,224,"(973, 654)","(973, 654)",0
448,0,335,"(933, 429)","(933, 429)",0
448,1,317,"(983, 519)","(983, 519)",0
448,5,281,"(1150, 489)","(1150, 489)",0
448,2,261,"(805, 676)","(805, 676)",0
448,3,226,"(929, 353)","(929, 353)",0
448,4,223,"(969, 651)","(969, 651)",0
449,0,334,"(936, 432)","(936, 432)",0
449,1,319,"(979, 523)","(979, 523)",0
449,5,284,"(1152, 482)","(1152, 482)",0
449,2,264,"(808, 679)","(808, 679)",0
449,3,229,"(925, 355)","(925, 355)",0
449,4,223,"(966, 648)","(966, 648)",0
450,0,332,"(939, 435)","(939, 435)",0
450,1,321,"(975, 526)","(975, 526)",0
450,5,284,"(1154, 475)","(1154, 475)",0
450,2,262,"(811, 682)","(811, 682)",0
450,3,225,"(921, 357)","(921, 357)",0
450,4,221,"(963, 644)","(963, 644)",0
451,0,331,"(941, 438)","(941, 438)",0
451,1,325,"(971, 530)","(971, 530)",0
451,5,286,"(1156, 469)","(1156, 469)",0
451,2,263,"(814, 685)","(814, 685)",0
451,4,225,"(961, 640)","(961, 640)",0
451,3,224,"(917, 359)","(917, 359)",0
452,0,335,"(945, 442)","(945, 442)",0
452,1,320,"(968, 534)","(968, 534)",0
452,5,283,"(1157, 462)","(1157, 462)",0
452,2,263,"(817, 688)","(817, 688)",0
452,3,228,"(913, 361)","(913, 361)",0
452,4,223,"(960, 636)","(960, 636)",0
453,0,335,"(949, 445)","(949, 445)",0
453,1,318,"(965, 538)","(965, 538)",0
453,5,284,"(1158, 455)","(1158, 455)",0
453,2,264,"(820, 691)","(820, 691)",0
453,3,230,"(908, 363)","(908, 363)",0
453,4,221,"(959, 632)","(959, 632)",0
454,0,335,"(952, 448)","(952, 448)",0
454,1,320,"(962, 541)","(962, 541)",0
454,5,279,"(1158, 448)","(1158, 448)",0
454,2,268,"(823, 693)","(823, 693)",0
454,3,228,"(904, 366)","(904, 366)",0
454,4,223,"(959, 628)","(959, 628)",0
455,0,334,"(956, 451)","(956, 451)",0
455,1,323,"(959, 545)","(959, 545)",0
455,5,281,"(1159, 442)","(1159, 442)",0
455,2,266,"(826, 695)","(826, 695)",0
455,3,228,"(900, 368)","(900, 368)",0
455,4,222,"(960, 623)","(960, 623)",0
456,0,335,"(960, 453)","(960, 453)",0
456,1,324,"(956, 548)","(956, 548)",0
456,5,282,"(1159, 435)","(1159, 435)",0
456,2,263,"(829, 697)","(829, 697)",0
456,3,229,"(896, 371)","(896, 371)",0
456,4,222,"(961, 619)","(961, 619)",0
457,0,334,"(964, 455)","(964, 455)",0
457,1,323,"(954, 552)","(954, 552)",0
457,5,281,"(1158, 429)","(1158, 429)",0
457,2,264,"(832, 699)","(832, 699)",0
457,3,229,"(892, 373)","(892, 373)",0
457,4,220,"(962, 616)","(962, 616)",0
458,0,334,"(968, 457)","(968, 457)",0
458,1,317,"(951, 555)","(951, 555)",0
458,5,281,"(1157, 422)","(1157, 422)",0
458,2,264,"(836, 701)","(836, 701)",0
458,3,224,"(888, 376)","(888, 376)",0
458,4,224,"(964, 612)","(964, 612)",0
459,0,334,"(972, 459)","(972, 459)",0
459,1,323,"(949, 559)","(949, 559)",0
459,5,281,"(1156, 416)","(1156, 416)",0
459,2,265,"(839, 702)","(839, 702)",0
459,3,228,"(885, 379)","(885, 379)",0
459,4,223,"(967, 609)","(967, 609)",0
460,0,334,"(976, 460)","(976, 460)",0
460,1,320,"(948, 563)","(948, 563)",0
460,5,282,"(1154, 410)","(1154, 410)",0
460,2,264,"(842, 703)","(842, 703)",0
460,3,227,"(881, 382)","(881, 382)",0
460,4,221,"(970, 606)","(970, 606)",0
461,0,334,"(980, 461)","(980, 461)",0
461,1,325,"(946, 566)","(946, 566)",0
461,5,283,"(1152, 402)","(1152, 402)",0
461,2,264,"(846, 704)","(846, 704)",0
461,3,231,"(877, 385)","(877, 385)",0
461,4,222,"(973, 603)","(973, 603)",0
462,0,334,"(984, 462)","(984, 462)",0
462,1,318,"(945, 569)","(945, 569)",0
462,5,286,"(1149, 395)","(1149, 395)",0
462,2,269,"(849, 705)","(849, 705)",0
462,3,227,"(873, 388)","(873, 388)",0
462,4,222,"(977, 602)","(977, 602)",0
463,0,333,"(988, 463)","(988, 463)",0
463,1,320,"(944, 573)","(944, 573)",0
463,5,284,"(1145, 387)","(1145, 387)",0
463,2,266,"(853, 706)","(853, 706)",0
463,3,230,"(870, 391)","(870, 391)",0
463,4,222,"(982, 601)","(982, 601)",0
464,0,332,"(992, 463)","(992, 463)",0
464,1,324,"(943, 576)","(943, 576)",0
464,5,286,"(1141, 380)","(1141, 380)",0
464,2,262,"(856, 706)","(856, 706)",0
464,3,227,"(866, 395)","(866, 395)",0
464,4,223,"(987, 600)","(987, 600)",0
465,0,332,"(996, 463)","(996, 463)",0
465,1,324,"(942, 579)","(942, 579)",0
465,5,285,"(1138, 373)","(1138, 373)",0
465,2,265,"(859, 706)","(859, 706)",0
465,3,228,"(862, 398)","(862, 398)",0
465,4,222,"(992, 600)","(992, 600)",0
466,0,331,"(999, 463)","(999, 463)",0
466,1,320,"(942, 582)","(942, 582)",0
466,5,283,"(1133, 367)","(1133, 367)",0
466,2,263,"(862, 705)","(862, 705)",0
466,3,228,"(859, 402)","(859, 402)",0
466,4,227,"(996, 601)","(996, 601)",0
467,0,333,"(1003, 463)","(1003, 463)",0
467,1,318,"(942, 585)","(942, 585)",0
467,5,283,"(1129, 361)","(1129, 361)",0
467,2,264,"(866, 704)","(866, 704)",0
467,3,227,"(855, 405)","(855, 405)",0
467,4,221,"(999, 602)","(999, 602)",0
468,0,331,"(1007, 462)","(1007, 462)",0
468,1,320,"(943, 588)","(943, 588)",0
468,5,280,"(1125, 356)","(1125, 356)",0
468,2,264,"(869, 703)","(869, 703)",0
468,3,227,"(852, 409)","(852, 409)",0
468,4,223,"(1002, 604)","(1002, 604)",0
469,0,333,"(1011, 462)","(1011, 462)",0
469,1,320,"(944, 591)","(944, 591)",0
469,5,282,"(1120, 350)","(1120, 350)",0
469,2,269,"(872, 702)","(872, 702)",0
469,3,225,"(849, 413)","(849, 413)",0
469,4,223,"(1005, 606)","(1005, 606)",0
470,0,333,"(1014, 461)","(1014, 461)",0
470,1,320,"(945, 594)","(945, 594)",0
470,5,283,"(1115, 345)","(1115, 345)",0
470,2,265,"(875, 700)","(875, 700)",0
470,3,229,"(845, 417)","(845, 417)",0
470,4,221,"(1007, 608)","(1007, 608)",0
471,0,335,"(1018, 460)","(1018, 460)",0
471,1,319,"(947, 597)","(947, 597)",0
471,5,282,"(1110, 341)","(1110, 341)",0
471,2,266,"(878, 698)","(878, 698)",0
471,3,227,"(842, 421)","(842, 421)",0
471,4,220,"(1009, 611)","(1009, 611)",0
472,0,332,"(1021, 459)","(1021, 459)",0
472,1,321,"(949, 600)","(949, 600)",0
472,5,280,"(1104, 336)","(1104, 336)",0
472,2,265,"(881, 696)","(881, 696)",0
472,3,228,"(839, 425)","(839, 425)",0
472,4,221,"(1010, 614)","(1010, 614)",0
473,0,331,"(1024, 457)","(1024, 457)",0
473,1,321,"(951, 603)","(951, 603)",0
473,5,285,"(1099, 332)","(1099, 332)",0
473,2,268,"(883, 693)","(883, 693)",0
473,3,228,"(836, 430)","(836, 430)",0
473,4,223,"(1011, 618)","(1011, 618)",0
474,0,330,"(1027, 456)","(1027, 456)",0
474,1,320,"(954, 606)","(954, 606)",0
474,5,282,"(1093, 329)","(1093, 329)",0
474,2,263,"(886, 690)","(886, 690)",0
474,3,228,"(833, 434)","(833, 434)",0
474,4,223,"(1011, 621)","(1011, 621)",0
475,0,331,"(1030, 454)","(1030, 454)",0
475,1,320,"(957, 608)","(957, 608)",0
475,5,286,"(1088, 325)","(1088, 325)",0
475,2,262,"(888, 686)","(888, 686)",0
475,3,225,"(830, 439)","(830, 439)",0
475,4,222,"(1011, 625)","(1011, 625)",0
476,0,333,"(1033, 452)","(1033, 452)",0
476,1,320,"(960, 611)","(960, 611)",0
476,5,284,"(1082, 322)","(1082, 322)",0
476,2,263,"(890, 682)","(890, 682)",0
476,3,230,"(827, 443)","(827, 443)",0
476,4,223,"(1011, 630)","(1011, 630)",0
477,0,334,"(1036, 450)","(1036, 450)",0
477,1,319,"(964, 613)","(964, 613)",0
477,5,279,"(1076, 319)","(1076, 319)",0
477,2,261,"(893, 678)","(893, 678)",0
477,3,225,"(825, 448)","(825, 448)",0
477,4,223,"(1011, 634)","(1011, 634)",0
478,0,331,"(1038, 447)","(1038, 447)",0
478,1,319,"(969, 616)","(969, 616)",0
478,5,283,"(1069, 317)","(1069, 317)",0
478,2,265,"(894, 674)","(894, 674)",0
478,3,227,"(822, 453)","(822, 453)",0
478,4,222,"(1011, 639)","(1011, 639)",0
479,0,334,"(1041, 445)","(1041, 445)",0
479,1,321,"(974, 618)","(974, 618)",0
479,5,285,"(1063, 315)","(1063, 315)",0
479,2,262,"(895, 670)","(895, 670)",0
479,3,230,"(820, 458)","(820, 458)",0
479,4,225,"(1010, 644)","(1010, 644)",0
480,0,333,"(1043, 442)","(1043, 442)",0
480,1,323,"(979, 620)","(979, 620)",0
480,5,280,"(1057, 313)","(1057, 313)",0
480,2,266,"(896, 666)","(896, 666)",0
480,3,224,"(817, 463)","(817, 463)",0
480,4,224,"(1009, 649)","(1009, 649)",0
481,0,330,"(1045, 440)","(1045, 440)",0
481,1,321,"(985, 623)","(985, 623)",0
481,5,283,"(1050, 311)","(1050, 311)",0
481,2,262,"(896, 662)","(896, 662)",0
481,3,227,"(815, 468)","(815, 468)",0
481,4,223,"(1009, 654)","(1009, 654)",0
482,0,332,"(1046, 437)","(1046, 437)",0
482,1,321,"(991, 625)","(991, 625)",0
482,5,280,"(1044, 309)","(1044, 309)",0
482,2,265,"(897, 659)","(897, 659)",0
482,4,227,"(1008, 659)","(1008, 659)",0
482,3,224,"(812, 473)","(812, 473)",0
483,0,336,"(1048, 434)","(1048, 434)",0
483,1,320,"(998, 627)","(998, 627)",0
483,5,284,"(1037, 308)","(1037, 308)",0
483,2,262,"(896, 655)","(896, 655)",0
483,3,229,"(811, 478)","(811, 478)",0
483,4,222,"(1007, 664)","(1007, 664)",0
484,0,332,"(1049, 431)","(1049, 431)",0
484,1,323,"(1005, 629)","(1005, 629)",0
484,5,281,"(1030, 307)","(1030, 307)",0
484,2,263,"(895, 652)","(895, 652)",0
484,3,226,"(809, 483)","(809, 483)",0
484,4,222,"(1006, 669)","(1006, 669)",0
485,0,334,"(1050, 427)","(1050, 427)",0
485,1,319,"(1012, 630)","(1012, 630)",0
485,5,282,"(1023, 307)","(1023, 307)",0
485,2,268,"(894, 649)","(894, 649)",0
485,3,228,"(807, 488)","(807, 488)",0
485,4,225,"(1006, 675)","(1006, 675)",0
486,0,333,"(1051, 424)","(1051, 424)",0
486,1,316,"(1018, 631)","(1018, 631)",0
486,5,284,"(1017, 306)","(1017, 306)",0
486,2,268,"(893, 646)","(893, 646)",0
486,3,230,"(805, 492)","(805, 492)",0
486,4,222,"(1005, 680)","(1005, 680)",0
487,0,333,"(1051, 420)","(1051, 420)",0
487,1,321,"(1023, 632)","(1023, 632)",0
487,5,286,"(1010, 306)","(1010, 306)",0
487,2,269,"(891, 643)","(891, 643)",0
487,3,227,"(804, 497)","(804, 497)",0
487,4,223,"(1005, 685)","(1005, 685)",0
488,0,334,"(1051, 417)","(1051, 417)",0
488,1,321,"(1028, 632)","(1028, 632)",0
488,5,285,"(1003, 306)","(1003, 306)",0
488,2,265,"(889, 640)","(889, 640)",0
488,3,229,"(802, 502)","(802, 502)",0
488,4,222,"(1005, 690)","(1005, 690)",0
489,0,332,"(1051, 413)","(1051, 413)",0
489,1,320,"(1033, 632)","(1033, 632)",0
489,5,283,"(996, 306)","(996, 306)",0
489,2,265,"(887, 637)","(887, 637)",0
489,3,231,"(801, 507)","(801, 507)",0
489,4,224,"(1005, 695)","(1005, 695)",0
490,0,334,"(1051, 410)","(1051, 410)",0
490,1,319,"(1038, 631)","(1038, 631)",0
490,5,284,"(989, 307)","(989, 307)",0
490,2,263,"(885, 635)","(885, 635)",0
490,3,228,"(800, 512)","(800, 512)",0
490,4,222,"(1005, 700)","(1005, 700)",0
491,1,322,"(1042, 630)","(1042, 630)",0
491,0,320,"(1051, 407)","(1051, 407)",0
491,5,285,"(982, 308)","(982, 308)",0
491,2,266,"(882, 632)","(882, 632)",0
491,3,229,"(799, 517)","(799, 517)",0
